"","t=1","t=2","t=3","t=4","t=5","t=6","t=7","t=8","t=9","t=10","t=11","t=12","t=13","t=14","t=15","t=16","t=17","t=18","t=19","t=20","t=21","t=22","t=23","t=24","t=25","t=26","t=27","t=28","t=29","t=30","t=31","t=32","t=33","t=34","t=35","t=36","t=37","t=38","t=39","t=40","t=41","t=42","t=43","t=44","t=45","t=46","t=47","t=48","t=49","t=50","t=51","t=52","t=53","t=54","t=55","t=56","t=57","t=58","t=59","t=60","accuracy"
"iRep=408",2,1,2,2,3,1,2,3,1,2,1,2,3,1,2,2,1,2,1,2,2,3,1,2,3,1,2,2,2,2,1,2,2,2,1,2,2,3,1,2,2,3,1,2,1,2,1,2,1,2,2,2,3,1,1,2,2,2,2,2,0.533333333333333
"iRep=409",1,2,2,2,2,2,2,3,3,1,2,2,2,2,2,3,3,1,3,3,1,2,3,3,3,1,3,1,3,1,2,3,3,1,3,1,2,2,3,1,2,2,2,3,3,1,2,2,2,2,2,2,2,2,2,3,1,3,3,1,0.7
"iRep=410",1,2,3,1,2,2,3,1,2,2,3,3,3,1,2,3,3,3,1,2,3,3,1,2,3,1,2,2,3,1,2,3,1,2,3,1,2,3,1,3,1,2,3,1,2,3,3,1,2,3,1,2,3,1,2,2,3,1,2,3,0.6
"iRep=411",2,3,3,3,3,3,3,1,2,3,1,2,2,3,3,1,2,3,1,3,3,3,1,3,1,3,1,2,3,3,1,3,3,1,3,1,3,3,3,1,2,3,1,2,2,3,3,1,3,1,2,2,3,3,3,1,3,3,3,3,0.7
"iRep=412",3,1,3,3,1,1,3,3,1,2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,0.6
"iRep=413",3,1,2,3,1,1,1,2,3,1,1,1,2,3,1,2,3,1,1,2,3,1,2,3,1,1,1,2,3,1,1,1,2,3,1,1,1,1,2,3,1,2,3,1,1,1,2,3,1,2,3,1,1,1,2,3,1,2,3,1,0.55
"iRep=414",2,2,3,3,1,3,3,3,1,3,1,3,3,1,3,3,1,3,3,1,3,1,3,1,3,3,3,1,3,1,3,1,3,1,3,1,3,3,1,1,3,3,3,1,3,3,1,3,1,3,1,3,1,3,3,1,3,1,3,1,0.783333333333333
"iRep=415",3,2,1,3,1,3,2,1,3,1,3,2,1,3,1,1,1,3,2,1,1,1,3,1,1,3,2,1,1,1,1,1,1,3,2,1,1,1,3,1,3,2,1,1,1,1,3,2,2,1,1,3,2,1,1,3,1,3,1,3,0.35
"iRep=416",3,3,3,1,3,3,3,1,3,1,3,3,1,3,1,3,1,3,3,3,1,3,1,3,2,2,2,1,3,1,3,3,3,1,3,1,3,1,3,1,3,2,2,2,2,1,2,2,2,2,1,3,1,3,1,1,3,3,3,3,0.733333333333333
"iRep=417",1,3,2,1,3,2,3,3,2,1,3,1,3,2,1,3,3,2,1,3,1,3,2,1,3,2,1,3,2,1,3,2,3,2,1,3,1,3,2,1,3,1,3,2,1,3,2,1,3,2,3,3,2,1,3,2,1,3,2,3,0.683333333333333
"iRep=418",3,3,3,3,3,3,1,3,1,2,2,2,2,2,2,1,2,1,3,3,3,1,3,3,2,2,1,2,2,2,3,3,3,3,1,2,2,3,1,2,2,2,2,2,1,3,3,1,2,2,2,1,3,1,3,1,2,2,2,2,0.65
"iRep=419",1,2,2,3,3,2,3,1,2,3,1,3,1,2,2,3,1,3,2,2,3,1,2,2,3,2,3,2,3,3,2,3,2,2,3,1,3,2,3,3,1,3,2,2,3,2,3,3,1,2,3,3,2,3,2,3,2,2,3,2,0.583333333333333
"iRep=420",3,3,3,2,1,3,3,3,2,2,1,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,3,3,3,2,2,1,3,3,3,3,3,2,1,2,2,2,2,1,2,1,2,2,1,2,2,1,2,2,1,2,0.5
"iRep=421",1,2,1,2,1,3,2,1,3,3,2,1,2,1,3,3,3,2,1,3,3,2,1,2,1,3,3,2,1,3,3,3,2,1,3,3,3,2,1,2,1,2,1,2,1,2,1,3,3,2,1,2,1,2,1,2,1,3,3,2,0.6
"iRep=422",3,1,2,3,3,1,2,3,1,2,3,1,2,3,1,3,1,1,2,3,1,3,3,1,3,1,2,1,2,3,3,1,2,1,3,3,3,1,2,1,2,1,2,3,1,2,3,3,1,2,1,2,1,2,3,1,2,3,1,2,0.566666666666667
"iRep=423",2,2,2,2,2,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,3,1,3,3,1,3,1,3,1,3,3,1,3,1,3,1,3,3,1,3,3,1,3,1,3,1,3,1,3,3,3,1,3,3,1,3,1,3,1,3,0.666666666666667
"iRep=424",1,2,2,3,1,3,1,2,2,2,3,1,3,1,3,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,3,1,2,2,2,2,2,3,1,3,1,3,1,2,2,2,2,2,0.483333333333333
"iRep=425",3,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,3,3,2,1,2,1,1,2,1,2,1,2,1,2,3,2,1,2,1,2,1,2,3,2,1,2,1,2,3,2,1,1,2,1,2,3,2,1,0.516666666666667
"iRep=426",2,1,3,3,1,3,3,3,1,3,3,3,1,3,3,1,3,3,1,3,1,3,1,3,3,1,3,3,3,3,1,3,1,3,1,2,2,3,3,3,3,1,3,1,3,3,1,3,3,1,3,3,1,3,3,3,1,3,3,1,0.733333333333333
"iRep=427",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,1,3,1,3,1,3,1,3,3,3,1,3,3,1,3,1,3,3,3,3,1,3,3,0.55
"iRep=428",1,3,2,1,3,3,2,2,2,2,1,3,3,2,2,2,1,3,3,3,3,3,3,3,2,1,3,2,2,2,2,2,2,1,3,2,2,2,1,3,3,3,3,3,2,2,2,1,3,3,2,2,1,3,2,1,3,3,2,1,0.6
"iRep=429",1,3,1,3,1,3,3,1,3,3,1,3,1,3,3,3,3,3,1,3,3,3,1,2,2,2,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,3,1,3,1,2,2,1,3,3,1,3,3,1,0.683333333333333
"iRep=430",2,3,3,1,2,3,1,2,3,3,3,3,1,1,2,3,3,3,3,1,2,3,3,3,3,1,2,3,3,1,2,3,3,1,2,3,3,3,3,3,1,2,2,3,1,2,3,1,2,2,3,3,1,2,3,3,1,2,2,3,0.533333333333333
"iRep=431",2,1,2,1,3,3,3,2,1,2,1,3,3,2,1,3,3,2,1,3,2,1,3,2,1,2,1,2,1,3,3,2,1,3,3,3,2,1,2,1,2,1,3,3,3,2,1,3,3,3,3,2,1,3,2,1,2,1,2,1,0.633333333333333
"iRep=432",2,2,3,1,3,1,3,3,1,3,1,3,1,3,3,2,2,2,3,3,1,3,3,3,1,2,2,2,3,3,2,2,3,3,3,3,3,3,1,1,3,1,1,3,1,3,3,1,3,1,3,3,1,3,1,1,3,3,3,2,0.65
"iRep=433",2,3,1,2,1,2,3,1,3,1,2,2,3,3,1,2,3,1,2,3,1,2,2,3,1,2,3,1,2,2,3,1,2,1,2,2,3,1,2,3,1,3,1,2,3,3,1,2,2,3,1,2,2,3,3,1,2,3,1,2,0.583333333333333
"iRep=434",3,1,3,1,2,3,1,3,1,1,3,1,2,3,2,3,2,3,2,3,1,3,1,2,3,2,3,1,2,3,2,3,1,2,3,1,3,1,1,2,3,1,2,3,1,3,2,3,2,2,3,2,3,2,3,1,2,3,1,3,0.583333333333333
"iRep=435",3,2,2,1,3,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,1,3,2,2,1,3,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,2,2,2,1,3,2,2,2,2,2,1,3,2,0.416666666666667
"iRep=436",1,3,3,2,2,2,2,2,2,1,3,2,2,1,3,2,2,2,2,2,2,2,2,1,3,2,2,2,2,1,3,2,1,3,2,2,2,2,2,2,1,3,2,2,2,2,2,1,3,2,2,2,2,2,2,2,1,3,2,2,0.55
"iRep=437",3,1,3,1,2,2,2,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,2,2,2,2,2,2,2,2,1,3,1,3,1,3,1,2,1,2,2,2,2,2,2,1,3,1,2,2,1,3,1,3,1,2,2,1,3,1,0.583333333333333
"iRep=438",1,3,1,3,2,2,1,3,1,3,2,2,2,2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,1,3,1,3,1,3,2,2,2,1,3,1,3,3,1,3,1,3,1,3,1,3,2,2,1,3,3,3,1,3,1,3,0.6
"iRep=439",3,1,3,1,3,3,3,1,3,2,2,2,2,2,2,2,3,2,2,2,3,3,2,2,2,2,2,3,3,2,2,2,2,2,2,2,3,1,1,3,3,1,3,3,1,3,1,1,3,1,3,2,2,2,2,2,3,3,1,3,0.566666666666667
"iRep=440",2,2,2,2,3,3,1,1,3,1,1,3,3,1,3,3,3,2,2,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,3,1,3,2,1,1,3,2,2,1,1,3,3,1,3,1,3,2,2,2,2,2,2,2,0.55
"iRep=441",1,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,2,1,2,1,2,1,2,1,3,1,3,1,3,1,3,3,3,1,3,1,2,1,3,3,1,3,3,3,1,3,3,1,3,3,3,3,0.633333333333333
"iRep=442",3,3,1,2,2,2,2,1,3,3,3,1,1,3,3,3,1,2,2,2,2,2,2,2,2,1,3,3,1,2,2,2,2,2,2,2,2,2,1,3,1,3,3,1,3,3,3,3,1,3,3,1,3,3,3,1,3,1,3,1,0.566666666666667
"iRep=443",2,2,2,2,2,2,3,1,3,3,1,3,3,3,3,3,1,3,1,3,1,3,3,1,3,1,3,1,3,3,1,3,3,1,3,1,3,1,3,1,3,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,3,1,3,0.633333333333333
"iRep=444",2,2,3,1,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,3,1,2,3,1,2,2,2,3,1,2,2,3,1,2,2,2,3,1,2,2,3,1,2,2,3,1,2,2,2,2,2,3,1,2,3,1,2,0.483333333333333
"iRep=445",3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,1,1,3,1,3,2,2,2,1,3,1,3,1,3,1,3,0.4
"iRep=446",1,3,1,2,2,2,2,2,3,1,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,1,3,1,3,1,2,2,2,2,2,3,1,2,3,2,3,1,2,0.466666666666667
"iRep=447",3,1,3,2,3,2,3,1,3,1,3,1,3,2,3,1,3,2,1,3,2,1,3,2,2,3,2,3,2,1,3,1,3,2,1,3,2,3,2,1,3,2,1,3,2,3,2,3,1,3,1,3,1,3,2,3,2,1,3,2,0.666666666666667
"iRep=448",2,2,2,2,2,2,2,2,2,2,1,3,3,1,1,3,3,1,1,3,3,3,3,3,3,1,3,1,3,1,3,3,3,3,1,3,3,3,1,3,3,3,1,3,1,3,3,3,3,3,3,3,1,3,2,2,2,2,2,2,0.616666666666667
"iRep=449",3,1,2,2,2,2,2,1,3,1,2,2,2,2,2,2,2,1,3,1,3,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,3,3,3,1,2,2,1,2,2,2,2,2,3,3,3,1,3,1,2,2,1,3,3,3,0.65
"iRep=450",2,1,3,2,1,3,3,2,1,2,1,3,3,3,2,1,3,2,1,2,1,3,2,1,2,1,3,3,2,1,3,2,1,2,1,3,2,1,2,1,3,3,2,1,2,1,3,2,1,3,3,2,1,3,2,1,3,2,1,3,0.5
"iRep=451",2,1,1,3,1,3,2,1,3,1,3,2,1,3,2,2,1,3,2,2,1,3,1,3,2,1,3,1,3,2,1,3,2,1,1,3,1,3,2,3,2,2,1,3,2,1,3,2,1,3,1,3,2,1,1,3,2,1,3,2,0.633333333333333
"iRep=452",3,3,1,2,3,3,1,2,1,2,1,2,3,1,2,2,1,2,1,2,3,3,3,1,2,2,3,3,1,2,2,2,2,2,2,2,3,3,1,2,2,3,3,1,2,1,2,2,2,2,2,2,3,1,2,1,2,2,2,3,0.583333333333333
"iRep=453",2,1,1,1,3,3,3,2,1,3,2,3,3,2,1,3,2,3,3,2,3,2,1,3,2,3,2,1,1,3,3,3,2,2,3,3,3,2,1,3,3,3,2,3,2,3,3,2,3,3,2,3,2,3,2,3,2,3,2,3,0.566666666666667
"iRep=454",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,3,3,1,3,3,1,3,1,3,3,1,1,3,1,3,1,1,0.483333333333333
"iRep=455",1,3,1,3,1,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,3,1,3,1,3,1,3,3,2,2,2,2,2,2,2,2,2,2,3,1,3,1,3,3,3,1,3,3,2,2,2,2,0.533333333333333
"iRep=456",2,1,3,2,2,2,1,3,2,1,3,2,2,1,3,2,1,3,2,1,3,2,2,1,3,2,1,3,2,1,3,3,2,1,3,3,2,1,3,2,1,3,3,2,1,3,3,2,1,3,2,2,1,3,2,1,3,3,3,2,0.566666666666667
"iRep=457",2,2,1,3,3,1,1,3,3,3,1,1,3,1,3,1,3,1,3,3,1,3,1,3,1,1,3,1,3,3,3,3,3,1,3,3,1,3,1,3,1,3,1,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,1,3,0.683333333333333
"iRep=458",3,2,1,3,2,3,2,1,3,2,1,3,2,1,3,2,1,3,2,3,2,1,3,3,2,1,3,2,3,2,1,3,2,1,3,2,1,3,2,3,3,2,1,3,3,2,1,3,3,2,1,3,3,2,1,3,2,1,3,2,0.683333333333333
"iRep=459",2,1,3,2,1,3,1,1,3,1,1,3,2,1,3,2,1,1,3,1,3,2,1,3,2,1,1,1,3,1,3,2,1,1,1,1,1,3,2,1,3,2,1,1,3,2,1,1,3,2,1,1,1,1,3,2,1,3,2,1,0.7
"iRep=460",3,2,1,3,1,3,2,1,3,1,3,1,3,1,3,2,1,3,1,3,2,1,3,2,1,3,2,1,3,1,3,1,3,2,1,3,1,3,1,3,1,3,1,3,1,3,1,3,2,1,3,1,3,2,1,3,1,3,2,1,0.566666666666667
"iRep=461",2,3,3,3,3,1,1,2,3,3,3,1,2,1,2,2,2,1,2,1,2,2,3,1,2,3,3,1,1,1,2,3,3,1,2,3,3,1,2,2,2,2,1,2,2,1,2,1,2,1,2,2,3,3,3,3,3,3,3,3,0.65
"iRep=462",1,3,2,1,3,2,1,3,2,1,3,3,2,1,1,3,2,1,3,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2,1,3,1,3,2,1,3,2,1,3,2,1,3,2,1,3,3,2,1,3,1,3,2,1,1,1,0.55
"iRep=463",3,1,2,1,2,2,3,3,1,3,3,3,3,1,2,3,3,1,3,3,1,2,2,2,3,3,3,1,2,2,3,3,1,3,3,3,3,3,3,3,3,3,1,3,1,2,2,3,3,1,3,3,3,3,3,1,3,1,2,2,0.633333333333333
"iRep=464",1,3,1,3,1,3,1,3,1,3,1,3,3,1,3,1,3,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,1,3,3,1,3,1,3,3,1,3,1,3,1,3,1,3,1,3,1,1,3,1,3,3,1,3,1,3,0.516666666666667
"iRep=465",2,1,1,3,3,1,3,1,2,1,3,3,1,3,3,1,2,1,2,1,3,3,3,3,3,1,2,2,1,2,1,2,1,3,1,1,3,3,3,3,3,3,1,3,3,1,1,3,3,3,3,3,1,2,1,3,3,1,3,1,0.766666666666667
"iRep=466",3,3,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,0.383333333333333
"iRep=467",2,1,3,1,2,1,3,1,3,1,3,2,1,3,2,1,3,1,3,3,1,2,1,2,2,1,3,1,3,2,1,3,1,3,1,3,1,3,1,3,2,1,3,1,2,1,3,1,3,3,1,3,1,3,3,1,3,1,3,1,0.533333333333333
"iRep=468",2,3,2,1,3,2,1,3,3,3,3,2,3,3,2,3,2,1,3,3,3,3,2,1,3,3,2,3,2,1,3,2,1,3,1,3,1,3,1,3,3,3,3,3,3,2,3,2,3,3,2,1,3,3,2,3,3,3,3,3,0.6
"iRep=469",2,1,3,3,1,3,1,3,3,3,1,3,3,3,1,3,3,3,3,3,3,1,3,3,1,3,3,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,3,3,3,3,1,3,3,1,3,0.6
"iRep=470",2,2,1,2,1,3,3,3,3,3,3,2,1,3,3,3,3,3,3,2,1,3,3,3,3,2,1,3,3,3,3,3,2,1,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.583333333333333
"iRep=471",2,2,2,2,2,2,1,3,2,2,2,2,1,3,2,2,1,3,1,3,1,3,2,2,1,3,2,2,1,3,2,2,2,1,3,2,2,2,2,1,3,1,3,2,2,2,2,2,1,3,3,2,1,3,2,2,2,2,1,3,0.483333333333333
"iRep=472",1,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,1,3,3,1,3,1,3,1,3,3,1,1,1,3,3,1,3,3,3,3,1,3,1,3,3,3,3,1,1,3,1,3,1,3,3,3,1,3,3,1,3,3,0.65
"iRep=473",1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0.433333333333333
"iRep=474",3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,3,1,3,3,2,1,3,3,3,3,3,3,3,1,2,2,2,1,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,1,3,1,3,2,1,2,2,1,0.7
"iRep=475",2,2,3,1,2,3,1,3,1,3,1,3,1,2,3,1,2,3,1,3,1,3,1,2,3,1,3,1,1,2,2,3,1,2,3,1,3,1,2,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,3,1,3,1,3,1,0.6
"iRep=476",3,3,1,3,1,3,1,3,1,3,3,1,3,2,2,2,1,3,1,3,3,1,3,1,3,1,3,1,3,2,2,2,1,3,1,3,1,2,2,2,2,2,2,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0.55
"iRep=477",3,2,1,2,1,2,1,2,1,2,2,1,2,1,3,2,1,2,1,2,1,2,1,2,2,1,2,2,2,1,3,1,2,1,2,1,2,1,2,1,2,2,1,3,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,0.45
"iRep=478",1,3,3,1,2,2,2,2,1,3,1,3,3,3,1,3,1,3,1,3,3,3,1,3,1,3,3,1,3,1,2,2,2,1,3,1,3,3,1,3,1,3,1,3,1,3,1,2,2,2,2,2,2,1,3,3,1,3,3,1,0.633333333333333
"iRep=479",1,3,2,2,1,3,1,3,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,3,1,1,1,3,2,2,3,2,2,2,2,2,3,2,2,2,3,1,3,2,2,2,2,2,3,1,1,1,0.383333333333333
"iRep=480",3,2,1,3,2,2,1,3,2,2,1,3,1,3,2,1,3,1,3,2,2,1,3,2,1,3,2,1,3,2,1,3,2,1,3,1,3,2,1,3,1,3,1,3,2,2,1,3,2,1,3,1,3,2,1,3,2,1,3,1,0.433333333333333
"iRep=481",3,1,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,3,3,1,3,1,3,1,3,3,1,3,3,3,3,1,3,1,3,3,1,3,1,2,2,2,2,2,2,2,2,3,1,3,1,3,1,3,1,3,3,0.616666666666667
"iRep=482",3,3,2,3,1,1,3,3,1,3,2,2,2,2,2,2,3,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,3,2,2,3,2,2,2,0.483333333333333
"iRep=483",1,3,1,3,1,2,3,1,3,1,2,3,1,3,1,2,2,2,3,1,3,1,2,3,1,2,2,3,1,2,2,3,1,2,3,1,2,2,2,3,1,3,1,2,2,3,1,2,2,2,2,2,2,3,1,2,2,3,3,1,0.483333333333333
"iRep=484",3,2,2,2,1,3,2,2,1,3,2,2,1,3,1,3,2,2,1,3,2,2,2,2,1,3,2,1,3,2,2,2,2,1,3,2,2,1,3,2,1,3,2,2,2,2,2,1,3,2,2,2,1,3,2,1,3,2,2,1,0.45
"iRep=485",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,3,3,1,1,1,3,3,1,3,1,1,1,3,1,3,2,2,2,2,2,2,1,3,1,3,3,1,3,1,1,3,1,3,3,0.466666666666667
"iRep=486",2,3,1,3,1,3,3,1,3,3,1,2,3,3,1,2,3,1,2,3,1,2,3,1,2,3,1,3,1,3,3,3,1,2,3,1,2,3,1,3,1,3,1,3,1,3,3,3,1,3,3,3,3,1,2,3,3,1,2,3,0.633333333333333
"iRep=487",2,1,3,2,1,3,2,2,2,2,2,2,2,2,1,3,2,2,1,3,2,2,2,2,2,2,2,2,2,2,1,3,2,1,3,2,2,2,2,2,2,2,2,2,2,1,3,3,3,2,2,2,2,2,2,2,2,2,2,2,0.583333333333333
"iRep=488",3,1,2,2,3,1,2,2,3,2,1,2,3,1,2,2,3,1,2,1,1,2,1,1,3,1,3,1,3,2,3,1,2,3,1,1,3,1,3,1,2,1,3,1,2,1,1,3,1,2,3,2,1,3,1,2,1,3,2,3,0.7
"iRep=489",1,3,3,1,3,1,3,1,3,1,3,3,1,3,1,3,1,3,1,3,3,3,3,1,3,1,3,3,1,3,1,3,1,3,1,3,3,1,3,1,3,1,3,1,3,1,3,1,3,3,1,3,2,2,2,2,2,2,2,2,0.65
"iRep=490",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,1,1,3,3,3,1,3,1,3,3,3,3,0.716666666666667
"iRep=491",2,3,1,3,1,3,1,2,2,2,3,1,2,2,3,1,2,3,1,3,1,3,1,2,2,2,2,3,1,2,2,3,1,3,1,3,1,2,2,2,2,2,2,2,3,1,2,2,3,1,3,1,3,1,3,1,3,1,2,2,0.6
"iRep=492",3,1,2,1,3,1,2,1,2,2,1,3,1,2,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,2,1,2,0.416666666666667
"iRep=493",2,3,3,1,2,1,2,3,1,2,1,2,1,2,1,2,3,3,1,2,3,1,1,2,1,2,1,2,3,3,3,3,1,2,3,3,3,3,1,1,2,1,1,2,1,2,1,2,1,2,3,1,2,1,2,1,2,1,2,1,0.45
"iRep=494",2,1,3,1,3,1,3,3,2,2,1,3,3,2,1,3,2,1,3,3,3,3,3,2,1,3,3,2,2,1,3,3,2,1,3,1,3,3,2,2,1,3,3,2,1,3,2,1,3,2,1,3,3,2,1,3,3,1,3,2,0.566666666666667
"iRep=495",1,3,2,1,3,3,3,3,3,3,2,2,2,1,1,3,3,2,1,3,3,3,2,2,2,1,3,2,1,3,2,2,2,1,3,2,1,1,3,3,3,2,1,3,2,1,1,3,2,2,1,1,3,3,2,1,3,3,3,2,0.583333333333333
"iRep=496",3,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,1,2,1,2,2,1,2,1,2,2,1,3,3,1,2,1,2,1,2,2,1,2,1,2,1,2,2,0.533333333333333
"iRep=497",2,2,1,3,2,1,1,3,3,2,1,3,3,1,3,2,1,3,3,3,2,1,3,2,1,3,3,3,1,3,2,2,1,3,2,1,1,3,2,1,3,3,3,3,3,2,1,3,2,1,3,3,3,3,3,2,1,3,3,3,0.633333333333333
"iRep=498",1,3,2,3,1,2,3,2,3,2,3,2,1,2,3,2,3,2,3,1,3,1,2,3,1,2,3,3,1,2,3,2,2,3,2,3,3,2,3,1,3,2,3,2,3,1,2,3,2,1,2,3,2,3,2,3,2,3,2,3,0.55
"iRep=499",3,2,1,3,2,2,2,2,2,2,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,3,2,2,1,3,1,3,2,2,2,2,2,2,1,3,2,2,2,2,1,3,2,1,3,1,3,1,0.616666666666667
"iRep=500",3,1,1,3,1,3,1,1,3,1,3,3,3,1,3,1,1,3,1,1,3,1,3,3,1,3,1,3,3,3,3,2,2,2,2,2,2,2,2,2,3,1,3,1,3,1,3,3,2,2,2,2,2,3,1,3,3,3,1,3,0.666666666666667
"iRep=501",1,3,1,3,3,1,3,1,3,1,3,1,3,1,1,2,3,1,3,1,3,1,3,1,2,3,1,2,2,3,1,3,1,3,1,2,3,1,2,3,3,1,2,3,3,1,2,3,3,1,1,3,3,1,3,1,3,3,3,1,0.7
"iRep=502",3,3,1,2,3,3,1,2,2,3,3,1,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,3,1,1,1,2,2,2,2,2,3,1,2,2,2,2,2,2,0.383333333333333
"iRep=503",2,2,2,2,3,3,3,1,3,3,3,1,2,2,2,2,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,1,2,2,3,3,3,3,1,3,3,1,2,0.733333333333333
"iRep=504",3,2,2,2,1,3,1,3,2,2,2,2,1,3,2,1,3,2,3,3,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,1,3,2,2,2,3,2,2,3,2,2,2,2,3,2,1,3,2,2,1,3,2,2,1,2,0.616666666666667
"iRep=505",3,3,3,2,2,2,2,2,2,2,2,2,2,3,3,1,3,3,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,1,0.583333333333333
"iRep=506",3,3,3,3,1,2,3,1,2,3,3,1,2,3,3,3,1,2,3,3,1,2,2,3,1,2,2,3,1,2,3,1,2,2,3,1,2,3,1,2,3,3,3,3,1,2,3,3,1,2,3,3,3,1,2,2,3,1,2,3,0.583333333333333
"iRep=507",2,2,2,2,2,2,2,2,2,3,1,3,3,1,3,3,3,1,3,1,3,3,3,3,2,2,2,2,2,2,2,2,2,2,1,3,3,1,3,2,2,2,2,2,2,3,3,3,1,3,3,1,3,3,1,3,3,3,1,3,0.666666666666667
"iRep=508",3,1,3,2,2,2,2,2,2,2,2,2,1,3,1,3,1,3,1,3,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,3,1,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,0.4
"iRep=509",2,2,2,2,2,2,2,2,2,2,3,1,3,1,3,1,3,1,2,2,2,2,3,1,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,3,1,3,1,3,1,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,0.5
